question_id,feature_id,feature_title_cap,feature_title,feature_lexeme,feature_description,to_map,collected,compiled,elicitation_day,elicitation_month,elicitation_year,updated_day,updated_month,updated_year,domain,filename,settlement,speaker_code,name,patronym,l_name,gender,year_of_birth,birth_place,schooling,residence_place,long_periods_outside,mothers_birthplace,value,stimuli,answer,answer_cyr,comment
,,MAN,Basic lexicon item ‘man’,,The map shows the distribution of lexical cognate sets of the concept ‘man’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,edem / edemi,"1. Мужчины делают [X], а женщины делают [Y]. (GLD) 2. Женщины рожают детей, а мужчины — нет. (GLD)",edem,едем,выг1ыл
,,MAN,Basic lexicon item ‘man’,,The map shows the distribution of lexical cognate sets of the concept ‘man’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,edem / edemi,"1. Мужчины делают [X], а женщины делают [Y]. (GLD) 2. Женщины рожают детей, а мужчины — нет. (GLD)",edemi,едеми,
,,MAN,Basic lexicon item ‘man’,,The map shows the distribution of lexical cognate sets of the concept ‘man’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,wɨɣɨldɨ,"1. Мужчины делают [X], а женщины делают [Y]. (GLD) 2. Женщины рожают детей, а мужчины — нет. (GLD)",wɨɣɨldɨ,wɨɣɨldɨ,/ edem
,,MAN,Basic lexicon item ‘man’,,The map shows the distribution of lexical cognate sets of the concept ‘man’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,wɨɣɨldɨ,"1. Мужчины делают [X], а женщины делают [Y]. (GLD) 2. Женщины рожают детей, а мужчины — нет. (GLD)",wɨɣɨldɨ,wɨɣɨldɨ,
,,MAN,Basic lexicon item ‘man’,,The map shows the distribution of lexical cognate sets of the concept ‘man’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,edem / edemi,"1. Мужчины делают [X], а женщины делают [Y]. (GLD) 2. Женщины рожают детей, а мужчины — нет. (GLD)",edemi,"Эдеми, эдемиер",
,,MAN,Basic lexicon item ‘man’,,The map shows the distribution of lexical cognate sets of the concept ‘man’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,wɨɣɨldɨ,"1. Мужчины делают [X], а женщины делают [Y]. (GLD) 2. Женщины рожают детей, а мужчины — нет. (GLD)",wɨɣɨldɨ,wɨɣɨldɨ,2.
,,MAN,Basic lexicon item ‘man’,,The map shows the distribution of lexical cognate sets of the concept ‘man’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,wɨɣɨldɨ,"1. Мужчины делают [X], а женщины делают [Y]. (GLD) 2. Женщины рожают детей, а мужчины — нет. (GLD)",wɨɣɨldɨ,выг1ы́лды,
,,MAN,Basic lexicon item ‘man’,,The map shows the distribution of lexical cognate sets of the concept ‘man’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,edem / edemi,"1. Мужчины делают [X], а женщины делают [Y]. (GLD) 2. Женщины рожают детей, а мужчины — нет. (GLD)",edem,едем,эдемер
,,MAN,Basic lexicon item ‘man’,,The map shows the distribution of lexical cognate sets of the concept ‘man’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,edem / edemi,"1. Мужчины делают [X], а женщины делают [Y]. (GLD) 2. Женщины рожают детей, а мужчины — нет. (GLD)",edemi,edemi,2.
,,MAN,Basic lexicon item ‘man’,,The map shows the distribution of lexical cognate sets of the concept ‘man’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,edem / edemi,"1. Мужчины делают [X], а женщины делают [Y]. (GLD) 2. Женщины рожают детей, а мужчины — нет. (GLD)",edem,еде́м,2) (ер ПЛ)
,,MANY,Basic lexicon item ‘many’,,The map shows the distribution of lexical cognate sets of the concept ‘many’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,bala / balad,1. На земле лежит много камней. (GLD) 2. У меня много друзей. (GLD),bala,bala,1. 2. balad
,,MANY,Basic lexicon item ‘many’,,The map shows the distribution of lexical cognate sets of the concept ‘many’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,bala / balad,1. На земле лежит много камней. (GLD) 2. У меня много друзей. (GLD),bala,бала,
,,MANY,Basic lexicon item ‘many’,,The map shows the distribution of lexical cognate sets of the concept ‘many’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,bala / balad,1. На земле лежит много камней. (GLD) 2. У меня много друзей. (GLD),bala,бала,
,,MANY,Basic lexicon item ‘many’,,The map shows the distribution of lexical cognate sets of the concept ‘many’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,bala / balad,1. На земле лежит много камней. (GLD) 2. У меня много друзей. (GLD),bala,bala,1. 2. bala
,,MANY,Basic lexicon item ‘many’,,The map shows the distribution of lexical cognate sets of the concept ‘many’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,bala / balad,1. На земле лежит много камней. (GLD) 2. У меня много друзей. (GLD),bala,bala,
,,MANY,Basic lexicon item ‘many’,,The map shows the distribution of lexical cognate sets of the concept ‘many’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,bala / balad,1. На земле лежит много камней. (GLD) 2. У меня много друзей. (GLD),bala,бала́,
,,MANY,Basic lexicon item ‘many’,,The map shows the distribution of lexical cognate sets of the concept ‘many’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,bala / balad,1. На земле лежит много камней. (GLD) 2. У меня много друзей. (GLD),bala,bala,1. 2. bala
,,MANY,Basic lexicon item ‘many’,,The map shows the distribution of lexical cognate sets of the concept ‘many’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,bala / balad,1. На земле лежит много камней. (GLD) 2. У меня много друзей. (GLD),bala,бала́,
,,MANY,Basic lexicon item ‘many’,,The map shows the distribution of lexical cognate sets of the concept ‘many’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,bala / balad,1. На земле лежит много камней. (GLD) 2. У меня много друзей. (GLD),bala,бала,
,,MANY,Basic lexicon item ‘many’,,The map shows the distribution of lexical cognate sets of the concept ‘many’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,bala / balad,1. На земле лежит много камней. (GLD) 2. У меня много друзей. (GLD),bala,bala,1. 2. bala
,,MANY,Basic lexicon item ‘many’,,The map shows the distribution of lexical cognate sets of the concept ‘many’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,bala / balad,1. На земле лежит много камней. (GLD) 2. У меня много друзей. (GLD),balad,балад, 1)  2) бала
,,MEAT,Basic lexicon item ‘meat’,,The map shows the distribution of lexical cognate sets of the concept ‘meat’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,jak / jek,1. Это мясо какого животного? (GLD) 2. Он достал/принес много мяса. (GLD) 3. Он съел все мясо и весь жир. (GLD),jak,jak,2. (4)
,,MEAT,Basic lexicon item ‘meat’,,The map shows the distribution of lexical cognate sets of the concept ‘meat’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,jak / jek,1. Это мясо какого животного? (GLD) 2. Он достал/принес много мяса. (GLD) 3. Он съел все мясо и весь жир. (GLD),jek,йек,4
,,MEAT,Basic lexicon item ‘meat’,,The map shows the distribution of lexical cognate sets of the concept ‘meat’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,jak / jek,1. Это мясо какого животного? (GLD) 2. Он достал/принес много мяса. (GLD) 3. Он съел все мясо и весь жир. (GLD),jak,йак,4
,,MEAT,Basic lexicon item ‘meat’,,The map shows the distribution of lexical cognate sets of the concept ‘meat’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,jak / jek,1. Это мясо какого животного? (GLD) 2. Он достал/принес много мяса. (GLD) 3. Он съел все мясо и весь жир. (GLD),jak,jak,4
,,MEAT,Basic lexicon item ‘meat’,,The map shows the distribution of lexical cognate sets of the concept ‘meat’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,jak / jek,1. Это мясо какого животного? (GLD) 2. Он достал/принес много мяса. (GLD) 3. Он съел все мясо и весь жир. (GLD),jak,jak,
,,MEAT,Basic lexicon item ‘meat’,,The map shows the distribution of lexical cognate sets of the concept ‘meat’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,jak / jek,1. Это мясо какого животного? (GLD) 2. Он достал/принес много мяса. (GLD) 3. Он съел все мясо и весь жир. (GLD),jak,йак,
,,MEAT,Basic lexicon item ‘meat’,,The map shows the distribution of lexical cognate sets of the concept ‘meat’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,jak / jek,1. Это мясо какого животного? (GLD) 2. Он достал/принес много мяса. (GLD) 3. Он съел все мясо и весь жир. (GLD),jak,jak,2. (4)
,,MEAT,Basic lexicon item ‘meat’,,The map shows the distribution of lexical cognate sets of the concept ‘meat’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,jak / jek,1. Это мясо какого животного? (GLD) 2. Он достал/принес много мяса. (GLD) 3. Он съел все мясо и весь жир. (GLD),jak,йак,
,,MEAT,Basic lexicon item ‘meat’,,The map shows the distribution of lexical cognate sets of the concept ‘meat’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,jak / jek,1. Это мясо какого животного? (GLD) 2. Он достал/принес много мяса. (GLD) 3. Он съел все мясо и весь жир. (GLD),jek,йек,
,,MEAT,Basic lexicon item ‘meat’,,The map shows the distribution of lexical cognate sets of the concept ‘meat’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,jak / jek,1. Это мясо какого животного? (GLD) 2. Он достал/принес много мяса. (GLD) 3. Он съел все мясо и весь жир. (GLD),jak,jak,2. (4)
,,MEAT,Basic lexicon item ‘meat’,,The map shows the distribution of lexical cognate sets of the concept ‘meat’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,jak / jek,1. Это мясо какого животного? (GLD) 2. Он достал/принес много мяса. (GLD) 3. Он съел все мясо и весь жир. (GLD),jak,йак,2)
,,MOON,Basic lexicon item ‘moon’,,The map shows the distribution of lexical cognate sets of the concept ‘moon’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,waz,"1. Днем светит солнце, а ночью — луна. 2. На небе круглая луна.",waz,waz,2. (3)
,,MOON,Basic lexicon item ‘moon’,,The map shows the distribution of lexical cognate sets of the concept ‘moon’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,waz,"1. Днем светит солнце, а ночью — луна. 2. На небе круглая луна.",waz,ваз,3
,,MOON,Basic lexicon item ‘moon’,,The map shows the distribution of lexical cognate sets of the concept ‘moon’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,waz,"1. Днем светит солнце, а ночью — луна. 2. На небе круглая луна.",waz,ваз,3
,,MOON,Basic lexicon item ‘moon’,,The map shows the distribution of lexical cognate sets of the concept ‘moon’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,waz,"1. Днем светит солнце, а ночью — луна. 2. На небе круглая луна.",waz,waz,3
,,MOON,Basic lexicon item ‘moon’,,The map shows the distribution of lexical cognate sets of the concept ‘moon’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,waz,"1. Днем светит солнце, а ночью — луна. 2. На небе круглая луна.",waz,waz,
,,MOON,Basic lexicon item ‘moon’,,The map shows the distribution of lexical cognate sets of the concept ‘moon’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,waz,"1. Днем светит солнце, а ночью — луна. 2. На небе круглая луна.",waz,ваз,
,,MOON,Basic lexicon item ‘moon’,,The map shows the distribution of lexical cognate sets of the concept ‘moon’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,waz,"1. Днем светит солнце, а ночью — луна. 2. На небе круглая луна.",waz,waz,2. (3)
,,MOON,Basic lexicon item ‘moon’,,The map shows the distribution of lexical cognate sets of the concept ‘moon’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,waz,"1. Днем светит солнце, а ночью — луна. 2. На небе круглая луна.",waz,ваз,
,,MOON,Basic lexicon item ‘moon’,,The map shows the distribution of lexical cognate sets of the concept ‘moon’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,waz,"1. Днем светит солнце, а ночью — луна. 2. На небе круглая луна.",waz,ваз,
,,MOON,Basic lexicon item ‘moon’,,The map shows the distribution of lexical cognate sets of the concept ‘moon’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,waz,"1. Днем светит солнце, а ночью — луна. 2. На небе круглая луна.",waz,waz,2. (3)
,,MOON,Basic lexicon item ‘moon’,,The map shows the distribution of lexical cognate sets of the concept ‘moon’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,waz,"1. Днем светит солнце, а ночью — луна. 2. На небе круглая луна.",waz,ваз,
,,MOTHER,Basic lexicon item ‘mother’,,The map shows the distribution of lexical cognate sets of the concept ‘mother’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,nin / nˠin / ni,1. У всех людей есть отец и мать. (CoBL) 2. Мать кормит младенца.,nin,нин,
,,MOTHER,Basic lexicon item ‘mother’,,The map shows the distribution of lexical cognate sets of the concept ‘mother’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,nin / nˠin / ni,1. У всех людей есть отец и мать. (CoBL) 2. Мать кормит младенца.,nin,нин,
,,MOTHER,Basic lexicon item ‘mother’,,The map shows the distribution of lexical cognate sets of the concept ‘mother’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,nin / nˠin / ni,1. У всех людей есть отец и мать. (CoBL) 2. Мать кормит младенца.,nin,нин,
,,MOTHER,Basic lexicon item ‘mother’,,The map shows the distribution of lexical cognate sets of the concept ‘mother’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,nin / nˠin / ni,1. У всех людей есть отец и мать. (CoBL) 2. Мать кормит младенца.,nˠin,н.ин,
,,MOTHER,Basic lexicon item ‘mother’,,The map shows the distribution of lexical cognate sets of the concept ‘mother’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",15,7,2022,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,nin / nˠin / ni,1. У всех людей есть отец и мать. (CoBL) 2. Мать кормит младенца.,ni,ни,
,,MOTHER,Basic lexicon item ‘mother’,,The map shows the distribution of lexical cognate sets of the concept ‘mother’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,nin / nˠin / ni,1. У всех людей есть отец и мать. (CoBL) 2. Мать кормит младенца.,nin,нин,
,,MOTHER,Basic lexicon item ‘mother’,,The map shows the distribution of lexical cognate sets of the concept ‘mother’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,nin / nˠin / ni,1. У всех людей есть отец и мать. (CoBL) 2. Мать кормит младенца.,nin,нин,
,,MOTHER,Basic lexicon item ‘mother’,,The map shows the distribution of lexical cognate sets of the concept ‘mother’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,nin / nˠin / ni,1. У всех людей есть отец и мать. (CoBL) 2. Мать кормит младенца.,nin,нин,
,,MOTHER,Basic lexicon item ‘mother’,,The map shows the distribution of lexical cognate sets of the concept ‘mother’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,nin / nˠin / ni,1. У всех людей есть отец и мать. (CoBL) 2. Мать кормит младенца.,nin,нин,
,,MOTHER,Basic lexicon item ‘mother’,,The map shows the distribution of lexical cognate sets of the concept ‘mother’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,nin / nˠin / ni,1. У всех людей есть отец и мать. (CoBL) 2. Мать кормит младенца.,nin,нин,
,,MOTHER,Basic lexicon item ‘mother’,,The map shows the distribution of lexical cognate sets of the concept ‘mother’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,nin / nˠin / ni,1. У всех людей есть отец и мать. (CoBL) 2. Мать кормит младенца.,nin,нин,
,,MOUNTAIN,Basic lexicon item ‘mountain’,,The map shows the distribution of lexical cognate sets of the concept ‘mountain’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,ban,1. В Дагестане есть равнина и много гор. 2. На эту гору подниматься целый день. (GLD),ban,ban,4
,,MOUNTAIN,Basic lexicon item ‘mountain’,,The map shows the distribution of lexical cognate sets of the concept ‘mountain’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,sɨw / suw,1. В Дагестане есть равнина и много гор. 2. На эту гору подниматься целый день. (GLD),sɨw,сыв,3
,,MOUNTAIN,Basic lexicon item ‘mountain’,,The map shows the distribution of lexical cognate sets of the concept ‘mountain’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,sɨw / suw,1. В Дагестане есть равнина и много гор. 2. На эту гору подниматься целый день. (GLD),sɨw,сыв,
,,MOUNTAIN,Basic lexicon item ‘mountain’,,The map shows the distribution of lexical cognate sets of the concept ‘mountain’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,ban,1. В Дагестане есть равнина и много гор. 2. На эту гору подниматься целый день. (GLD),ban,ban,1. 2. ban (4)
,,MOUNTAIN,Basic lexicon item ‘mountain’,,The map shows the distribution of lexical cognate sets of the concept ‘mountain’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,sɨw / suw,1. В Дагестане есть равнина и много гор. 2. На эту гору подниматься целый день. (GLD),suw,suw,
,,MOUNTAIN,Basic lexicon item ‘mountain’,,The map shows the distribution of lexical cognate sets of the concept ‘mountain’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,ban,1. В Дагестане есть равнина и много гор. 2. На эту гору подниматься целый день. (GLD),ban,бан,
,,MOUNTAIN,Basic lexicon item ‘mountain’,,The map shows the distribution of lexical cognate sets of the concept ‘mountain’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,ban,1. В Дагестане есть равнина и много гор. 2. На эту гору подниматься целый день. (GLD),ban,ban,1. 2. ban (4)
,,MOUNTAIN,Basic lexicon item ‘mountain’,,The map shows the distribution of lexical cognate sets of the concept ‘mountain’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",10,7,2021,28,1,2024,Basic lexicon,,Luchek,ags60,Aishat,Gulievna,Safarova,f,1960,Luchek,Luchek,Luchek,no,Luchek,ban,1. В Дагестане есть равнина и много гор. 2. На эту гору подниматься целый день. (GLD),ban,бан,
,,MOUNTAIN,Basic lexicon item ‘mountain’,,The map shows the distribution of lexical cognate sets of the concept ‘mountain’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",10,7,2022,28,1,2024,Basic lexicon,,Myukhrek,,,,,,,,,,,,sɨw / suw,1. В Дагестане есть равнина и много гор. 2. На эту гору подниматься целый день. (GLD),sɨw,сыв,(быр)
,,MOUNTAIN,Basic lexicon item ‘mountain’,,The map shows the distribution of lexical cognate sets of the concept ‘mountain’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",22,7,2022,28,1,2024,Basic lexicon,,Rutul,,,,,,,,,,,,ban,1. В Дагестане есть равнина и много гор. 2. На эту гору подниматься целый день. (GLD),ban,ban,1. (4) 2. ban
,,MOUNTAIN,Basic lexicon item ‘mountain’,,The map shows the distribution of lexical cognate sets of the concept ‘mountain’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",8,7,2021,28,1,2024,Basic lexicon,,Shinaz,,Ramil,,,m,,Shinaz,Shinaz,Shinaz,no,Shinaz,ban,1. В Дагестане есть равнина и много гор. 2. На эту гору подниматься целый день. (GLD),ban,бан,
,,MOUTH (EXTERNAL),Basic lexicon item ‘mouth (external)’,,The map shows the distribution of lexical cognate sets of the concept ‘mouth (external)’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",21,7,2022,28,1,2024,Basic lexicon,,Amsar,,,,,,,,,,,,ɣal / ɣɨl / ɣalbɨ,1. Закрой рот. 2. У него большой рот.,ɣɨl,ɣɨl,4
,,MOUTH (EXTERNAL),Basic lexicon item ‘mouth (external)’,,The map shows the distribution of lexical cognate sets of the concept ‘mouth (external)’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",13,7,2022,28,1,2024,Basic lexicon,,Dzhilikhur,,,,,,,,,,,,ɣal / ɣɨl / ɣalbɨ,1. Закрой рот. 2. У него большой рот.,ɣal,г1ал,4
,,MOUTH (EXTERNAL),Basic lexicon item ‘mouth (external)’,,The map shows the distribution of lexical cognate sets of the concept ‘mouth (external)’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",12,7,2022,28,1,2024,Basic lexicon,,Ikhrek,,,,,,,,,,,,ɣal / ɣɨl / ɣalbɨ,1. Закрой рот. 2. У него большой рот.,ɣal,г1ал,4
,,MOUTH (EXTERNAL),Basic lexicon item ‘mouth (external)’,,The map shows the distribution of lexical cognate sets of the concept ‘mouth (external)’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",20,7,2022,28,1,2024,Basic lexicon,,Kala,,,,,,,,,,,,ɣal / ɣɨl / ɣalbɨ,1. Закрой рот. 2. У него большой рот.,ɣal,ɣal,"(4), ɣalbɨr"
,,MOUTH (EXTERNAL),Basic lexicon item ‘mouth (external)’,,The map shows the distribution of lexical cognate sets of the concept ‘mouth (external)’.,1,Kostya Filatov,"Kostya Filatov, Leah Finkelberg",3,7,2019,28,1,2024,Basic lexicon,,Khnov,,,,,,,,,,,,ɣal / ɣɨl / ɣalbɨ,1. Закрой рот. 2. У него большой рот.,ɣalbɨ,ɣalbɨ,
,,MOUTH (EXTERNAL),Basic lexicon item ‘mouth (external)’,,The map shows the distribution of lexical cognate sets of the concept ‘mouth (external)’.,1,Michael Daniel,"Kostya Filatov, Leah Finkelberg",18,7,2022,28,1,2024,Basic lexicon,,Kiche,,,,,,,,,,,,ɣal / ɣɨl / ɣalbɨ,1. Закрой рот. 2. У него большой рот.,ɣal,Г1ал,
,,MOUTH (EXTERNAL),Basic lexicon item ‘mouth (external)’,,The map shows the distribution of lexical cognate sets of the concept ‘mouth (external)’.,1,Ilya Sadakov,"Kostya Filatov, Leah Finkelberg",24,7,2022,28,1,2024,Basic lexicon,,Kufa,,,,,,,,,,,,ɣal / ɣɨl / ɣalbɨ,1. Закрой рот. 2. У него большой рот.,ɣal,ɣal,1. 2. ɣal (4)
